predicted : tensor([0.6811], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([78049.7734], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1036114.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([55109.8906], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([180737.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([14221.9404], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([165916.7031], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([400130.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4090.2122], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([159086.0156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([145679.7656], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([225841.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([18618.3145], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([39632.8555], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([67771.1953], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([58625.4844], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([30498.6484], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([79159.5469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([417168.7188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1421408.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([17717.4277], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([102547.7734], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([461594.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1259807.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1181119.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([291772.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([903084.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1194098.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([162318.5469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3.5998e+13], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5469990.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3863138.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([798987.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3347497.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1761808.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5893999.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([800278.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4414138.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([867993.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([314191.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([15465839.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([700325.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([846971.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([12203340.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([14373002.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1239705.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([21137666.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([542609.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9881079.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4718830.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3807231.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([15261562.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([507675.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1.5804e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8102053.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1660366.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5009213.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([580865.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6853023.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([226235.0469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7575656.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([696252.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([121655.6016], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2034252.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5495116.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2287588.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6560594.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1413667.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([814046.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([382681.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([123101.1016], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([942550.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2756912.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([412689.0938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1070470.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([674014.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([20466778.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([311947.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6401118.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([38390752.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([27177580.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([645321.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([13097430.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5947395.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9918187.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([22648658.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([106566.0547], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([98957144.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([129140.9453], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1996260.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([74305.6328], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1814024.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([371959.4688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([53355832.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([50313492.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([202941.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([601349.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([98427.9141], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([165768.6719], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8811005.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([19627728.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2639679.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5228643.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([310831.9062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([75668.9453], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([304297.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([318652.1562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2119786.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1209640.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8999233.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([438723.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1824220.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([29115240.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([18699258.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4804817.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8125697.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([85628928.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([10556281.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([13679246.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1048303.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1041816.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([230590.3438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([326147.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2839247.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5714993.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2164738.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([53899832.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2635949.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3221789.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([361007.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([809529.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([233863.1562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1158024.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([52061.3086], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1178463.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([47914.0977], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([246712.1094], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([126771.3594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([31290.1445], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2982266.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([662931.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([168858.4688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([796908.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([75114.6719], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([279991.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([689581.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([18357.4980], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([816142.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6754433.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([211804.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([356585.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2429045.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1942011.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3604089.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3654428.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([128980.8203], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1771711.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([401201.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([202786.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([17243774.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2868639.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1797061.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([48011680.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([10540090.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3224355.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([203656.3594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([248054.1562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([33955380.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([13376905.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([366127.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1998637.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1.0682e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([25773412.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2037520.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6279726.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4490815.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2341234.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2567656.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1712.3480], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2333922.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([325849.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2832727.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3115384.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([272703.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1653402.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3220565.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8171594.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3823208.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2659163.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([365047.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1766793.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6830704.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5131926.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4583645.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([532771.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2453673.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([309332.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([759902.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1040576.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7788404.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([684007.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([885112.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([42444504.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([628280.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([347161.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([195428.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([332732.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([336539.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([431972.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([112083.0781], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([115868.7344], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([243387.9844], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([161699.7031], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([246186.6094], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([134775.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([349915.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([486151.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([477637.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([510449.1562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2166716.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([179464.5781], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([275620.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([397464.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([408162.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([494659.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([219095.7031], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([584890.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([240109.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([24937968.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([262573.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([581099.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([502163.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([126880.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([609141.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([787068.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([226729.9062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([154289.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([97830.1641], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([323853.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([258033.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([402427.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([708161.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([776558.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([406510.0312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([414973.6562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([127735.4141], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2251959.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1228130.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1354847.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([553548.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([661031.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7106464.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([192157.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([666708.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4507368.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([842031.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2878046.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([658231.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([465358.4062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([38260.8086], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([126923.4453], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([61993.0703], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([80225.6172], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([206227.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([85654.8828], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([56902.8633], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([34410.5156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([65831.5703], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([67891.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([390782.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([133722.6406], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([155599.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([28284.6914], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([172627.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([166849.2969], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([218356.7656], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([298167.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([163997.9844], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([234638.6094], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([182341.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([641443.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([382349.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1570859.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([131023.1953], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([709615.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([834308.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([283513.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([413.9643], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1419693.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([70567.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([200265.9531], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5654717.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4809810.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([465132.0938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5317734.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([214068.1719], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([322327.9062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([22356.5508], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4427078.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6637919.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4846770.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1427823.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([841209.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8468693.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4904181.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([110093.7891], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([11215300.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4356443.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2016212.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6655573.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2419441.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8288430.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([55906804.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3077792.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4707352.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1383640.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2574470.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([13522865.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7198486.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([14854297.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4892188.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([34493696.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6567541.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2983835.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([79265128.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6705281.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1948468.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2268115.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1767745.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2615750.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4173739.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4128336.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8174277.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([618772.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([29528932.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([10532015.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1980328.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9520727.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([163035.8594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([87404072.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7526079.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([56116144.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4739652.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([182529.2656], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6280630.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([18870030.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2565866.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([12656705.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([134389.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4702646.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2357803.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([20827420.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2945135.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([24027954.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7077311.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([23467030.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2295007.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([522252.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([47016.8594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([864174.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([14817126.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([819595.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4322880.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1504705.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1266714.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6355.4194], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([76562.7422], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([337520.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([106624.5703], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([441404.6562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([25690.3203], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([128539.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([62966.4180], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1298180.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([21325.5781], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4889579.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([38551.5586], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([76912.5625], grad_fn=<PowBackward2>), answer: 10.0
