predicted : tensor([0.3650], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2052.9954], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1529.0906], grad_fn=<PowBackward2>), answer: 1499.999755859375
predicted : tensor([2166.3928], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([182.7826], grad_fn=<PowBackward2>), answer: 235.9999542236328
predicted : tensor([1484.0416], grad_fn=<PowBackward2>), answer: 1100.000244140625
predicted : tensor([3062.4177], grad_fn=<PowBackward2>), answer: 7566.99853515625
predicted : tensor([2633.5513], grad_fn=<PowBackward2>), answer: 4920.0
predicted : tensor([2021.4639], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([113.6200], grad_fn=<PowBackward2>), answer: 240.00006103515625
predicted : tensor([1272.2621], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([3332.9685], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([3593.4646], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1443.0393], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([730.5025], grad_fn=<PowBackward2>), answer: 680.9998779296875
predicted : tensor([1828.5693], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2096.5549], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2000.6849], grad_fn=<PowBackward2>), answer: 1639.9996337890625
predicted : tensor([1288.4586], grad_fn=<PowBackward2>), answer: 178.00003051757812
predicted : tensor([639.7980], grad_fn=<PowBackward2>), answer: 85.0
predicted : tensor([1729.3014], grad_fn=<PowBackward2>), answer: 1444.999755859375
predicted : tensor([1012.0085], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1104.7637], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([789.9008], grad_fn=<PowBackward2>), answer: 225.00006103515625
predicted : tensor([2076.6008], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2665.0854], grad_fn=<PowBackward2>), answer: 3723.999755859375
predicted : tensor([2027.4375], grad_fn=<PowBackward2>), answer: 280.0000305175781
predicted : tensor([1706.7124], grad_fn=<PowBackward2>), answer: 19.000001907348633
predicted : tensor([5456.8862], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([471.8568], grad_fn=<PowBackward2>), answer: 1835.000244140625
predicted : tensor([1323.3647], grad_fn=<PowBackward2>), answer: 1029.9998779296875
predicted : tensor([563.1378], grad_fn=<PowBackward2>), answer: 179.9999542236328
predicted : tensor([1140.5594], grad_fn=<PowBackward2>), answer: 4200.0
predicted : tensor([991.6183], grad_fn=<PowBackward2>), answer: 3869.9990234375
predicted : tensor([1373.6129], grad_fn=<PowBackward2>), answer: 2296.000244140625
predicted : tensor([994.8239], grad_fn=<PowBackward2>), answer: 683.9999389648438
predicted : tensor([519.4811], grad_fn=<PowBackward2>), answer: 20.399999618530273
predicted : tensor([2900.7456], grad_fn=<PowBackward2>), answer: 7464.998046875
predicted : tensor([1325.6566], grad_fn=<PowBackward2>), answer: 4399.99951171875
predicted : tensor([1275.0288], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([989.9045], grad_fn=<PowBackward2>), answer: 540.9999389648438
predicted : tensor([973.0328], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([292.5134], grad_fn=<PowBackward2>), answer: 173.00003051757812
predicted : tensor([1411.2380], grad_fn=<PowBackward2>), answer: 3674.999755859375
predicted : tensor([51.0730], grad_fn=<PowBackward2>), answer: 1147.0
predicted : tensor([1174.6207], grad_fn=<PowBackward2>), answer: 2126.99951171875
predicted : tensor([3243.9102], grad_fn=<PowBackward2>), answer: 6918.99951171875
predicted : tensor([862.5226], grad_fn=<PowBackward2>), answer: 1234.4996337890625
predicted : tensor([3209.2949], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1904.7411], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2063.6487], grad_fn=<PowBackward2>), answer: 179.9999542236328
predicted : tensor([1338.4567], grad_fn=<PowBackward2>), answer: 2258.000244140625
predicted : tensor([1693.0885], grad_fn=<PowBackward2>), answer: 76.99999237060547
predicted : tensor([1264.3580], grad_fn=<PowBackward2>), answer: 2730.00048828125
predicted : tensor([1200.7327], grad_fn=<PowBackward2>), answer: 1957.00048828125
predicted : tensor([782.2277], grad_fn=<PowBackward2>), answer: 228.00006103515625
predicted : tensor([2892.9785], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([3847.4387], grad_fn=<PowBackward2>), answer: 7685.00146484375
predicted : tensor([1339.1034], grad_fn=<PowBackward2>), answer: 540.0
predicted : tensor([1889.7739], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1447.8138], grad_fn=<PowBackward2>), answer: 638.5001220703125
predicted : tensor([1770.7598], grad_fn=<PowBackward2>), answer: 2329.99951171875
predicted : tensor([4257.4277], grad_fn=<PowBackward2>), answer: 7375.0009765625
predicted : tensor([1176.0590], grad_fn=<PowBackward2>), answer: 178.00003051757812
predicted : tensor([75.1651], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([4640.7388], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1567.8849], grad_fn=<PowBackward2>), answer: 2244.999755859375
predicted : tensor([3382.0225], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1559.1290], grad_fn=<PowBackward2>), answer: 3313.000244140625
predicted : tensor([1699.7090], grad_fn=<PowBackward2>), answer: 334.0000305175781
predicted : tensor([1071.1545], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1069.0016], grad_fn=<PowBackward2>), answer: 51.999996185302734
predicted : tensor([922.0902], grad_fn=<PowBackward2>), answer: 220.00001525878906
predicted : tensor([1484.1842], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1103.2473], grad_fn=<PowBackward2>), answer: 2825.999755859375
predicted : tensor([3513.6943], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([3555.3479], grad_fn=<PowBackward2>), answer: 3730.000732421875
predicted : tensor([1758.0844], grad_fn=<PowBackward2>), answer: 1961.0001220703125
predicted : tensor([1288.4713], grad_fn=<PowBackward2>), answer: 4289.99951171875
predicted : tensor([495.4615], grad_fn=<PowBackward2>), answer: 2830.00048828125
predicted : tensor([1882.3346], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([1783.3376], grad_fn=<PowBackward2>), answer: 610.0
predicted : tensor([953.0961], grad_fn=<PowBackward2>), answer: 204.9999542236328
predicted : tensor([873.6301], grad_fn=<PowBackward2>), answer: 3700.00048828125
predicted : tensor([853.9604], grad_fn=<PowBackward2>), answer: 1859.0003662109375
predicted : tensor([2106.3899], grad_fn=<PowBackward2>), answer: 5150.00048828125
predicted : tensor([2262.2412], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([850.9714], grad_fn=<PowBackward2>), answer: 4000.000732421875
predicted : tensor([1311.1882], grad_fn=<PowBackward2>), answer: 400.0000915527344
predicted : tensor([4854.1787], grad_fn=<PowBackward2>), answer: 5400.0
predicted : tensor([2666.9458], grad_fn=<PowBackward2>), answer: 2919.999755859375
predicted : tensor([3336.8938], grad_fn=<PowBackward2>), answer: 8500.001953125
predicted : tensor([7244.2544], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([4092.0337], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1839.5663], grad_fn=<PowBackward2>), answer: 662.0
predicted : tensor([1292.7167], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1573.6356], grad_fn=<PowBackward2>), answer: 220.00001525878906
predicted : tensor([731.2034], grad_fn=<PowBackward2>), answer: 342.0000305175781
predicted : tensor([5261.8242], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([662.2788], grad_fn=<PowBackward2>), answer: 441.99993896484375
predicted : tensor([1560.0537], grad_fn=<PowBackward2>), answer: 887.0000610351562
predicted : tensor([1493.7290], grad_fn=<PowBackward2>), answer: 2560.000732421875
predicted : tensor([1042.7761], grad_fn=<PowBackward2>), answer: 75.0
predicted : tensor([1280.7308], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([2657.5774], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1261.3076], grad_fn=<PowBackward2>), answer: 2188.999755859375
predicted : tensor([1309.0643], grad_fn=<PowBackward2>), answer: 2375.999755859375
predicted : tensor([1967.2345], grad_fn=<PowBackward2>), answer: 4580.00048828125
predicted : tensor([1013.8325], grad_fn=<PowBackward2>), answer: 3700.00048828125
predicted : tensor([1237.0913], grad_fn=<PowBackward2>), answer: 1890.0001220703125
predicted : tensor([3008.3210], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1337.0834], grad_fn=<PowBackward2>), answer: 1510.000244140625
predicted : tensor([3268.9199], grad_fn=<PowBackward2>), answer: 1849.99951171875
predicted : tensor([2666.5007], grad_fn=<PowBackward2>), answer: 2499.99951171875
predicted : tensor([880.9409], grad_fn=<PowBackward2>), answer: 3600.00048828125
predicted : tensor([3034.3118], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1797.9393], grad_fn=<PowBackward2>), answer: 2225.999755859375
predicted : tensor([2767.2539], grad_fn=<PowBackward2>), answer: 7099.9990234375
predicted : tensor([1513.7767], grad_fn=<PowBackward2>), answer: 4249.99951171875
predicted : tensor([1449.8221], grad_fn=<PowBackward2>), answer: 590.0001220703125
predicted : tensor([901.2538], grad_fn=<PowBackward2>), answer: 2379.999755859375
predicted : tensor([550.0168], grad_fn=<PowBackward2>), answer: 3.5
predicted : tensor([571.7874], grad_fn=<PowBackward2>), answer: 26.000001907348633
predicted : tensor([3457.9187], grad_fn=<PowBackward2>), answer: 4200.0
predicted : tensor([2475.5393], grad_fn=<PowBackward2>), answer: 1150.999755859375
predicted : tensor([1738.3390], grad_fn=<PowBackward2>), answer: 523.0001220703125
predicted : tensor([1698.6326], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([858.9796], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([1664.7938], grad_fn=<PowBackward2>), answer: 1.399999976158142
predicted : tensor([978.6433], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1007.7374], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([3241.4749], grad_fn=<PowBackward2>), answer: 1098.000244140625
predicted : tensor([1077.5527], grad_fn=<PowBackward2>), answer: 5516.00146484375
predicted : tensor([997.5529], grad_fn=<PowBackward2>), answer: 640.0000610351562
predicted : tensor([432.4380], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([1444.5889], grad_fn=<PowBackward2>), answer: 4800.00048828125
predicted : tensor([2395.0569], grad_fn=<PowBackward2>), answer: 4160.0009765625
predicted : tensor([2037.3419], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([2995.9255], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2120.1621], grad_fn=<PowBackward2>), answer: 517.9999389648438
predicted : tensor([1977.3485], grad_fn=<PowBackward2>), answer: 3050.00048828125
predicted : tensor([1323.6212], grad_fn=<PowBackward2>), answer: 580.0
predicted : tensor([1210.1635], grad_fn=<PowBackward2>), answer: 2349.99951171875
predicted : tensor([1452.4655], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1561.4066], grad_fn=<PowBackward2>), answer: 3099.99951171875
predicted : tensor([2443.8088], grad_fn=<PowBackward2>), answer: 1045.000244140625
predicted : tensor([2057.5989], grad_fn=<PowBackward2>), answer: 4210.00048828125
predicted : tensor([705.3360], grad_fn=<PowBackward2>), answer: 5.0
predicted : tensor([597.7266], grad_fn=<PowBackward2>), answer: 2073.000244140625
predicted : tensor([1096.1874], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1722.7878], grad_fn=<PowBackward2>), answer: 618.9999389648438
predicted : tensor([1458.3396], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1576.8326], grad_fn=<PowBackward2>), answer: 650.0001220703125
predicted : tensor([154.5478], grad_fn=<PowBackward2>), answer: 31.000003814697266
predicted : tensor([835.2667], grad_fn=<PowBackward2>), answer: 95.0
predicted : tensor([1583.1932], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1921.7405], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([272.0103], grad_fn=<PowBackward2>), answer: 4249.99951171875
predicted : tensor([4823.7461], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1136.2305], grad_fn=<PowBackward2>), answer: 795.9998779296875
predicted : tensor([928.7271], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([2442.0024], grad_fn=<PowBackward2>), answer: 4584.99951171875
predicted : tensor([271.7701], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([79.1029], grad_fn=<PowBackward2>), answer: 836.9999389648438
predicted : tensor([3549.6375], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1363.9458], grad_fn=<PowBackward2>), answer: 949.000244140625
predicted : tensor([1501.0419], grad_fn=<PowBackward2>), answer: 2499.99951171875
predicted : tensor([1717.1621], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1690.6968], grad_fn=<PowBackward2>), answer: 2079.999755859375
predicted : tensor([1157.5703], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1848.5173], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([450.5998], grad_fn=<PowBackward2>), answer: 89.99999237060547
predicted : tensor([1909.2081], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1625.9172], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([929.3468], grad_fn=<PowBackward2>), answer: 883.0001220703125
predicted : tensor([369.4309], grad_fn=<PowBackward2>), answer: 23.0
predicted : tensor([1397.6521], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([2425.1677], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1819.5470], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1628.0618], grad_fn=<PowBackward2>), answer: 3684.000732421875
predicted : tensor([839.4660], grad_fn=<PowBackward2>), answer: 498.9000549316406
predicted : tensor([1436.1226], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([2484.0520], grad_fn=<PowBackward2>), answer: 860.0001831054688
predicted : tensor([1547.7823], grad_fn=<PowBackward2>), answer: 1749.99951171875
predicted : tensor([2098.7395], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([906.0360], grad_fn=<PowBackward2>), answer: 440.9999084472656
predicted : tensor([1358.7472], grad_fn=<PowBackward2>), answer: 2200.000244140625
predicted : tensor([1197.3834], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([359.7410], grad_fn=<PowBackward2>), answer: 1909.9996337890625
predicted : tensor([1754.9851], grad_fn=<PowBackward2>), answer: 83.0
predicted : tensor([730.6003], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([602.7872], grad_fn=<PowBackward2>), answer: 100.0
predicted : tensor([1499.4811], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([764.9976], grad_fn=<PowBackward2>), answer: 800.0
predicted : tensor([1987.3441], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([979.7733], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([77.7647], grad_fn=<PowBackward2>), answer: 3.5
predicted : tensor([1937.6287], grad_fn=<PowBackward2>), answer: 6000.00048828125
predicted : tensor([2713.3989], grad_fn=<PowBackward2>), answer: 1899.9996337890625
predicted : tensor([4072.0288], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([2561.5920], grad_fn=<PowBackward2>), answer: 2750.000244140625
predicted : tensor([1879.8490], grad_fn=<PowBackward2>), answer: 3709.99951171875
predicted : tensor([6758.0010], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2545.8203], grad_fn=<PowBackward2>), answer: 4368.0
predicted : tensor([2492.9783], grad_fn=<PowBackward2>), answer: 24.0
predicted : tensor([1384.8158], grad_fn=<PowBackward2>), answer: 1409.999755859375
predicted : tensor([1095.2112], grad_fn=<PowBackward2>), answer: 4777.0009765625
predicted : tensor([1560.9343], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1468.7249], grad_fn=<PowBackward2>), answer: 3369.99951171875
predicted : tensor([1543.8118], grad_fn=<PowBackward2>), answer: 1034.000244140625
predicted : tensor([1107.8818], grad_fn=<PowBackward2>), answer: 2028.9996337890625
predicted : tensor([832.9680], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([765.7825], grad_fn=<PowBackward2>), answer: 1909.9996337890625
predicted : tensor([732.1715], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([5689.8926], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1905.0516], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1349.2810], grad_fn=<PowBackward2>), answer: 5705.9990234375
predicted : tensor([112.1185], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1810.8833], grad_fn=<PowBackward2>), answer: 4200.0
predicted : tensor([3201.4785], grad_fn=<PowBackward2>), answer: 1499.999755859375
predicted : tensor([1167.7072], grad_fn=<PowBackward2>), answer: 2560.000732421875
predicted : tensor([1505.7627], grad_fn=<PowBackward2>), answer: 232.9999542236328
predicted : tensor([4677.2471], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([732.0521], grad_fn=<PowBackward2>), answer: 1949.9996337890625
predicted : tensor([1994.6740], grad_fn=<PowBackward2>), answer: 2400.000732421875
predicted : tensor([1667.5205], grad_fn=<PowBackward2>), answer: 927.9998168945312
predicted : tensor([962.0902], grad_fn=<PowBackward2>), answer: 611.0000610351562
predicted : tensor([914.8170], grad_fn=<PowBackward2>), answer: 8000.0
predicted : tensor([784.6888], grad_fn=<PowBackward2>), answer: 213.00001525878906
predicted : tensor([2455.0479], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([2043.2301], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1226.9656], grad_fn=<PowBackward2>), answer: 3342.500244140625
predicted : tensor([3309.8716], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1128.4327], grad_fn=<PowBackward2>), answer: 6000.00048828125
predicted : tensor([188.2000], grad_fn=<PowBackward2>), answer: 11.774998664855957
predicted : tensor([611.0289], grad_fn=<PowBackward2>), answer: 15.000001907348633
predicted : tensor([4427.1074], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([2675.3350], grad_fn=<PowBackward2>), answer: 603.9998779296875
predicted : tensor([1713.6853], grad_fn=<PowBackward2>), answer: 224.49998474121094
predicted : tensor([857.6767], grad_fn=<PowBackward2>), answer: 1343.000244140625
predicted : tensor([2230.9521], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1866.6560], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([702.8356], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([1913.5176], grad_fn=<PowBackward2>), answer: 176.99996948242188
predicted : tensor([1606.0579], grad_fn=<PowBackward2>), answer: 6999.99951171875
predicted : tensor([1593.6206], grad_fn=<PowBackward2>), answer: 4000.000732421875
predicted : tensor([104.7208], grad_fn=<PowBackward2>), answer: 4640.0
predicted : tensor([1905.4198], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1342.0936], grad_fn=<PowBackward2>), answer: 2400.000732421875
predicted : tensor([1978.8785], grad_fn=<PowBackward2>), answer: 2200.000244140625
predicted : tensor([2601.6257], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([949.2774], grad_fn=<PowBackward2>), answer: 300.00006103515625
predicted : tensor([1673.6136], grad_fn=<PowBackward2>), answer: 126.00003051757812
predicted : tensor([791.7510], grad_fn=<PowBackward2>), answer: 149.00001525878906
predicted : tensor([629.2402], grad_fn=<PowBackward2>), answer: 350.0000305175781
predicted : tensor([647.3851], grad_fn=<PowBackward2>), answer: 312.00006103515625
predicted : tensor([41.5873], grad_fn=<PowBackward2>), answer: 20.000001907348633
predicted : tensor([730.4816], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([2454.2339], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([3934.2698], grad_fn=<PowBackward2>), answer: 4501.0009765625
predicted : tensor([1098.1443], grad_fn=<PowBackward2>), answer: 4230.0
predicted : tensor([3142.5366], grad_fn=<PowBackward2>), answer: 107.9999771118164
predicted : tensor([1197.2487], grad_fn=<PowBackward2>), answer: 57.999996185302734
predicted : tensor([1646.9043], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([276.0353], grad_fn=<PowBackward2>), answer: 540.0
predicted : tensor([659.7691], grad_fn=<PowBackward2>), answer: 6000.00048828125
predicted : tensor([2514.4172], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([732.0027], grad_fn=<PowBackward2>), answer: 1229.999755859375
predicted : tensor([1043.6072], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([662.8335], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([588.8074], grad_fn=<PowBackward2>), answer: 8500.001953125
predicted : tensor([109.3756], grad_fn=<PowBackward2>), answer: 31.000003814697266
predicted : tensor([1175.1096], grad_fn=<PowBackward2>), answer: 1616.999755859375
predicted : tensor([3655.9998], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2992.0203], grad_fn=<PowBackward2>), answer: 6000.00048828125
predicted : tensor([1182.9103], grad_fn=<PowBackward2>), answer: 640.0000610351562
predicted : tensor([1253.9637], grad_fn=<PowBackward2>), answer: 1265.000244140625
predicted : tensor([2751.6448], grad_fn=<PowBackward2>), answer: 4920.0
predicted : tensor([1259.2058], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([2671.2844], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1960.9731], grad_fn=<PowBackward2>), answer: 0.1899999976158142
predicted : tensor([1687.6301], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([686.7885], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([1397.6605], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2539.2073], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1792.6567], grad_fn=<PowBackward2>), answer: 380.00006103515625
predicted : tensor([768.8057], grad_fn=<PowBackward2>), answer: 4330.00048828125
predicted : tensor([1762.4048], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1919.9110], grad_fn=<PowBackward2>), answer: 178.00003051757812
predicted : tensor([1380.1595], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1310.7557], grad_fn=<PowBackward2>), answer: 249.9999542236328
predicted : tensor([1775.6768], grad_fn=<PowBackward2>), answer: 380.00006103515625
predicted : tensor([1679.0065], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1303.4680], grad_fn=<PowBackward2>), answer: 1849.99951171875
predicted : tensor([2285.7969], grad_fn=<PowBackward2>), answer: 1483.0
predicted : tensor([3538.1628], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1690.1251], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([4074.3274], grad_fn=<PowBackward2>), answer: 1076.999755859375
predicted : tensor([1271.1450], grad_fn=<PowBackward2>), answer: 393.0
predicted : tensor([1490.5605], grad_fn=<PowBackward2>), answer: 4849.9990234375
predicted : tensor([1068.1838], grad_fn=<PowBackward2>), answer: 2499.99951171875
predicted : tensor([705.0836], grad_fn=<PowBackward2>), answer: 6374.99853515625
predicted : tensor([1001.1019], grad_fn=<PowBackward2>), answer: 2450.000244140625
predicted : tensor([1917.1084], grad_fn=<PowBackward2>), answer: 600.0000610351562
predicted : tensor([2553.5217], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1587.5990], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([4263.8154], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2926.1089], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([623.6028], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2254.2983], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([3789.5242], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1605.8313], grad_fn=<PowBackward2>), answer: 625.0000610351562
predicted : tensor([1119.5800], grad_fn=<PowBackward2>), answer: 3203.999755859375
predicted : tensor([2901.7026], grad_fn=<PowBackward2>), answer: 4000.000732421875
predicted : tensor([1527.5250], grad_fn=<PowBackward2>), answer: 4079.000244140625
predicted : tensor([3463.0784], grad_fn=<PowBackward2>), answer: 1857.0001220703125
predicted : tensor([2111.6870], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1053.1079], grad_fn=<PowBackward2>), answer: 2200.000244140625
predicted : tensor([1913.6047], grad_fn=<PowBackward2>), answer: 249.9999542236328
predicted : tensor([1591.8745], grad_fn=<PowBackward2>), answer: 833.9998168945312
predicted : tensor([3123.4436], grad_fn=<PowBackward2>), answer: 3939.99951171875
predicted : tensor([1169.4149], grad_fn=<PowBackward2>), answer: 2867.000244140625
predicted : tensor([820.6291], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([2058.3604], grad_fn=<PowBackward2>), answer: 443.00006103515625
predicted : tensor([564.2394], grad_fn=<PowBackward2>), answer: 1499.999755859375
predicted : tensor([1451.0085], grad_fn=<PowBackward2>), answer: 17.000001907348633
predicted : tensor([3117.3230], grad_fn=<PowBackward2>), answer: 8479.998046875
predicted : tensor([3351.9490], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1591.5084], grad_fn=<PowBackward2>), answer: 149.99998474121094
predicted : tensor([2895.6445], grad_fn=<PowBackward2>), answer: 3649.99951171875
predicted : tensor([2204.0464], grad_fn=<PowBackward2>), answer: 2560.000732421875
predicted : tensor([1374.1122], grad_fn=<PowBackward2>), answer: 4130.00048828125
predicted : tensor([3687.6328], grad_fn=<PowBackward2>), answer: 1300.0
predicted : tensor([1412.0463], grad_fn=<PowBackward2>), answer: 1049.4666748046875
predicted : tensor([2887.4631], grad_fn=<PowBackward2>), answer: 2078.0
predicted : tensor([3388.7502], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([712.2556], grad_fn=<PowBackward2>), answer: 400.0000915527344
predicted : tensor([143.1699], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([254.2773], grad_fn=<PowBackward2>), answer: 25.000001907348633
predicted : tensor([1038.4624], grad_fn=<PowBackward2>), answer: 3840.00048828125
predicted : tensor([1401.3269], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([403.4513], grad_fn=<PowBackward2>), answer: 132.99996948242188
predicted : tensor([2218.2607], grad_fn=<PowBackward2>), answer: 9750.0
predicted : tensor([1458.6598], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([909.8036], grad_fn=<PowBackward2>), answer: 118.0
predicted : tensor([777.6062], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([838.2507], grad_fn=<PowBackward2>), answer: 683.9999389648438
predicted : tensor([1818.8329], grad_fn=<PowBackward2>), answer: 786.9998168945312
predicted : tensor([1454.9305], grad_fn=<PowBackward2>), answer: 7812.99853515625
